family,level,compression,psnr,msssim
sym5,2,72.6837737874568,50.31972621937531,0.9921950039917368
sym5,3,72.86068315495349,50.341559676369954,0.9923918995375456
sym5,4,73.10899644252538,50.37715025133223,0.9928420034356176
sym5,5,73.38262939600901,50.35065814285834,0.9934126865575788
sym6,1,75.08352001628337,49.74454358824936,0.9915804693410282
sym6,2,75.2717144860908,49.73703441326904,0.9916982274089567
sym6,3,75.13994552783706,49.71203062444635,0.9920469918514544
sym6,4,74.90492814262399,49.69066899215542,0.9925343353186802
sym6,5,74.64151333632354,49.69706040663788,0.9930880180385752
sym7,1,73.1663657989996,49.78779691245709,0.9921605004868124
sym7,2,72.84451468109737,49.77097805377704,0.99209295276957
sym7,3,72.90914753978615,49.76733611449659,0.9922958735629506
sym7,4,73.13148457367551,49.7935702114948,0.9927267520036328
sym7,5,73.3914933309149,49.85413537203876,0.993284219776216
sym8,1,73.4747568676003,49.92108532988466,0.9920229786296962
sym8,2,73.50208733356013,49.94279423893482,0.9924846955077712
sym8,3,73.6354567245052,49.92623243720049,0.9930610317940728
sym8,4,73.78675916894043,49.88648833795948,0.9936240811987852
sym8,5,73.88709398766682,49.76366087134098,0.9939491425951048
sym9,1,74.11579171558587,47.44644438513314,0.99375744779186
sym9,2,74.1154223849648,47.25819655659975,0.9942597760619036
sym9,3,74.10331654794055,47.247611373779975,0.9943951684118608
sym9,4,74.10376795203298,47.28275971719022,0.9944813565792592
sym9,5,74.1033986214119,47.30544749494932,0.9945140219640471
sym10,1,75.04112906833068,49.05053547586863,0.9918023075887566
sym10,2,75.0531117951479,48.94453644652648,0.992036304417905
sym10,3,74.89901885268674,48.86595639680214,0.9923972150986168
sym10,4,74.70807492158906,48.88753427228615,0.9928216194754326
sym10,5,74.51376597816599,49.03239744190499,0.993212740036364
sym11,1,75.13678569919006,49.700487885933015,0.9916803416784292
sym11,2,75.17564748787467,49.59061815733772,0.9918836339931532
sym11,3,74.99475755701746,49.52352227574925,0.9922498889688326
sym11,4,74.75978120854008,49.52715125734525,0.9927416058427596
sym11,5,74.52468174985565,49.62294353274556,0.9931984034367496
sym12,1,75.10847035157403,49.13158037055111,0.9918320448112344
sym12,2,75.0577899830149,49.08038131030384,0.9920961797878298
sym12,3,74.87772078687121,49.040418265359634,0.9924773547800202
sym12,4,74.6711418594812,49.096955588775074,0.9929250866588332
sym12,5,74.47158021389167,49.26179548933804,0.9932929398873436
sym13,1,72.65143683974458,49.98285580985144,0.9923292506010872
sym13,2,72.7273137640084,49.95984613797507,0.9924769956798724
sym13,3,73.06003961686463,49.97550920032209,0.9929006204379972
sym13,4,73.36326005677022,49.92234274834202,0.9934452619996356
sym13,5,73.60332496047135,49.77734492350413,0.993880299046961
sym14,1,72.61380615313023,49.62575610571672,0.9922852114340956
sym14,2,72.65377593367806,49.66530094615247,0.992390017841785
sym14,3,72.99167241522939,49.70540628675671,0.992793343214661
sym14,4,73.29957104300199,49.70274831697589,0.993359711078444
sym14,5,73.56741781675538,49.63184904093509,0.9938295360653144
sym15,1,72.63990551701977,50.23791180864835,0.9923441552134984
sym15,2,72.665922807438,50.206234038711855,0.9924118720614672
sym15,3,72.98129012110351,50.23686225614426,0.9927947851656432
sym15,4,73.2877114263918,50.1821970953979,0.9933394180188828
sym15,5,73.54201607737231,50.01797000699401,0.9937999089529284
sym16,1,72.60420355698217,49.77499584936707,0.9922742680964972
sym16,2,72.61372407965887,49.808249388323695,0.9923495824042348
sym16,3,72.94513675697347,49.85016896611812,0.99273341111107
sym16,4,73.25488203785146,49.8385135824373,0.993301006266904
sym16,5,73.53458842821506,49.75011664235028,0.993788744827692
sym17,1,75.25275551420877,49.78275736586326,0.9916520552746718
sym17,2,75.25562808570604,49.7518413955068,0.9918530653077988
sym17,3,75.06780294651969,49.70849020797941,0.9922136821561972
sym17,4,74.80840974031543,49.697366651058246,0.9927129292237428
sym17,5,74.54721091774145,49.741945705639786,0.9931772601855632
sym18,1,75.20991316216363,49.79311124511053,0.9916397134034372
sym18,2,75.27011405339947,49.7396782031378,0.9918057154334028
sym18,3,75.08499733876769,49.69604073466316,0.9921601255806548
sym18,4,74.83233415721419,49.68875914955874,0.9926547968573336
sym18,5,74.57491071432236,49.74554868151539,0.9931493510635818
sym19,1,75.1836086145957,49.71759702759543,0.9919405735070852
sym19,2,75.05212691349169,49.67882104172811,0.9922720555523552
sym19,3,74.800120319709,49.674457069504506,0.992717611242538
sym19,4,74.5573059547176,49.73621334925324,0.99317301002762
sym19,5,74.37317412174205,49.92310142630845,0.9935195286327516
sym20,1,72.6208644716664,49.81269577901658,0.99233638912987
sym20,2,72.68205024455843,49.84903442705497,0.9924619863062808
sym20,3,73.01637653010599,49.884377912055285,0.9928775610204648
sym20,4,73.3304306682299,49.84758803588343,0.9934228513828224
sym20,5,73.5874027070293,49.720288276550335,0.9938746877157388
