family,level,compression,psnr,msssim,normalized_psnr,normalized_msssim,combined_score
sym12,1,75.10847035157403,49.13158037055111,0.9918320448112344,0.35688544087527263,0.3312328437283133,0.34405914230179296
sym12,2,75.0577899830149,49.08038131030384,0.9920961797878298,0.35584550995981074,0.3928274276921124,0.37433646882596155
sym12,3,74.87772078687121,49.040418265359634,0.9924773547800202,0.355033799633239,0.4817149932996586,0.4183743964664488
sym12,4,74.6711418594812,49.096955588775074,0.9929250866588332,0.35618215880649784,0.5861231983707353,0.4711526785886166
sym12,5,74.47158021389167,49.26179548933804,0.9932929398873436,0.3595303083207506,0.6719042140540421,0.5157172611873964
sym13,1,72.65143683974458,49.98285580985144,0.9923292506010872,0.3741761419667838,0.44717804782480797,0.41067709489579585
sym13,2,72.7273137640084,49.95984613797507,0.9924769956798724,0.3737087804757074,0.4816312534462979,0.42767001696100265
sym13,3,73.06003961686463,49.97550920032209,0.9929006204379972,0.3740269211346727,0.5804178324514541,0.47722237679306334
sym13,4,73.36326005677022,49.92234274834202,0.9934452619996356,0.3729470294957936,0.7074247545596806,0.5401858920277371
sym13,5,73.60332496047135,49.77734492350413,0.993880299046961,0.37000190276894734,0.8088726062763968,0.589437254522672
sym14,1,72.61380615313023,49.62575610571672,0.9922852114340956,0.3669229029339092,0.4369083962855722,0.4019156496097407
sym14,2,72.65377593367806,49.66530094615247,0.992390017841785,0.367726118889779,0.4613485789587568,0.4145373489242679
sym14,3,72.99167241522939,49.70540628675671,0.992793343214661,0.3685407194579936,0.5554014714024207,0.46197109543020715
sym14,4,73.29957104300199,49.70274831697589,0.993359711078444,0.3684867320423245,0.6874748279485384,0.5279807799954315
sym14,5,73.56741781675538,49.63184904093509,0.9938295360653144,0.3670466597307896,0.7970350042458666,0.5820408319883281
sym15,1,72.63990551701977,50.23791180864835,0.9923441552134984,0.37935671788051956,0.4506537079302599,0.4150052129053897
sym15,2,72.665922807438,50.206234038711855,0.9924118720614672,0.3787132941119826,0.4664448429466855,0.422579068529334
sym15,3,72.98129012110351,50.23686225614426,0.9927947851656432,0.3793353998701669,0.5557377251314601,0.46753656250081355
sym15,4,73.2877114263918,50.1821970953979,0.9933394180188828,0.3782250671729595,0.6827426164968947,0.5304838418349271
sym15,5,73.54201607737231,50.01797000699401,0.9937999089529284,0.3748893648072778,0.7901261514881172,0.5825077581476975
sym16,1,72.60420355698217,49.77499584936707,0.9922742680964972,0.36995418949440595,0.43435648008257904,0.4021553347884925
sym16,2,72.61372407965887,49.808249388323695,0.9923495824042348,0.370629619532428,0.4519192940325169,0.41127445678247243
sym16,3,72.94513675697347,49.85016896611812,0.99273341111107,0.3714810700219681,0.5414256888902413,0.45645337945610476
sym16,4,73.25488203785146,49.8385135824373,0.993301006266904,0.37124433142241736,0.6737852420781298,0.5225147867502736
sym16,5,73.53458842821506,49.75011664235028,0.993788744827692,0.3694488548963882,0.7875227490227623,0.5784858019595752
sym17,1,75.25275551420877,49.78275736586326,0.9916520552746718,0.37011183771912476,0.289260437175757,0.3296861374474409
sym17,2,75.25562808570604,49.7518413955068,0.9918530653077988,0.369483887260661,0.3361346888276809,0.35280928804417094
sym17,3,75.06780294651969,49.70849020797941,0.9922136821561972,0.3686033585963849,0.42022822703962465,0.39441579281800476
sym17,4,74.80840974031543,49.697366651058246,0.9927129292237428,0.36837742220856157,0.5366494440135547,0.4525134331110582
sym17,5,74.54721091774145,49.741945705639786,0.9931772601855632,0.36928289072336457,0.6449284488749599,0.5071056697991623
sym18,1,75.20991316216363,49.79311124511053,0.9916397134034372,0.3703221407807863,0.28638239189060505,0.3283522663356957
sym18,2,75.27011405339947,49.7396782031378,0.9918057154334028,0.369236834293006,0.3250930015367576,0.3471649179148818
sym18,3,75.08499733876769,49.69604073466316,0.9921601255806548,0.3683504908265418,0.40773917681393934,0.3880448338202406
sym18,4,74.83233415721419,49.68875914955874,0.9926547968573336,0.36820259073956607,0.5230933486794299,0.445647969709498
sym18,5,74.57491071432236,49.74554868151539,0.9931493510635818,0.36935607265253684,0.6384202204706989,0.5038881465616178
sym19,1,75.1836086145957,49.71759702759543,0.9919405735070852,0.3687883319770387,0.3565410401482877,0.3626646860626632
sym19,2,75.05212691349169,49.67882104172811,0.9922720555523552,0.36800073262880484,0.43384052896665604,0.40092063079773044
sym19,3,74.800120319709,49.674457069504506,0.992717611242538,0.36791209370442557,0.5377412607942006,0.4528266772493131
sym19,4,74.5573059547176,49.73621334925324,0.99317301002762,0.3691664578319009,0.6439373392776525,0.5065518985547767
sym19,5,74.37317412174205,49.92310142630845,0.9935195286327516,0.37296243940113877,0.7247432575013885,0.5488528484512636
sym20,1,72.6208644716664,49.81269577901658,0.99233638912987,0.37071993250148294,0.44884270699321904,0.409781319747351
sym20,2,72.68205024455843,49.84903442705497,0.9924619863062808,0.37145802580512366,0.47813116370488756,0.4247945947550056
sym20,3,73.01637653010599,49.884377912055285,0.9928775610204648,0.3721759058313289,0.5750405240477502,0.47360821493953953
sym20,4,73.3304306682299,49.84758803588343,0.9934228513828224,0.37142864739685083,0.7021987423261901,0.5368136948615204
sym20,5,73.5874027070293,49.720288276550335,0.9938746877157388,0.36884299534343434,0.8075640797928364,0.5882035375681354
